Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
400.098663	33652	3535526	3501875	5209	83.360336	0.310026	69.403000	0.243107	1.049249e+00	1.457678e-03	5.871254e-03	0.000000e+00	13053	12999	9	99	86	207153	12	672568	23710	9451	491	0	0	0	0	0	0	0	0
401.098663	33920	3571230	3537311	5258	83.596725	0.315183	69.463341	0.247423	1.050016e+00	1.457678e-03	5.945623e-03	0.000000e+00	13048	12993	9	99	84	209145	12	679337	23765	9619	536	0	0	0	0	0	0	0	0
402.098663	34105	3606982	3572878	5297	83.773842	0.318546	69.341064	0.248872	1.050585e+00	1.457678e-03	5.995714e-03	0.000000e+00	13202	13148	9	99	84	211298	12	686214	23783	9780	542	0	0	0	0	0	0	0	0
403.098663	34279	3642937	3608659	5352	84.045914	0.323901	69.152290	0.252241	1.051493e+00	1.457678e-03	6.075171e-03	0.000000e+00	13222	13165	9	99	85	213353	12	693068	23746	9963	570	0	0	0	0	0	0	0	0
404.098663	34385	3679183	3644799	5409	84.348289	0.332616	69.901436	0.257986	1.052845e+00	1.457678e-03	6.185033e-03	0.000000e+00	13338	13275	9	99	85	215528	12	700007	23567	10199	619	0	0	0	0	0	0	0	0
405.098694	34503	3715666	3681164	5466	84.650146	0.335391	68.864349	0.259750	1.053366e+00	1.457678e-03	6.243217e-03	0.000000e+00	13340	13281	8	99	84	217606	12	706897	23567	10300	636	0	0	0	0	0	0	0	0
406.098694	34643	3752116	3717474	5516	84.954475	0.340300	69.539536	0.262775	1.054163e+00	1.457678e-03	6.309278e-03	0.000000e+00	13532	13466	10	99	86	219795	13	713902	23517	10463	663	0	0	0	0	0	0	0	0
407.098785	34744	3788829	3754086	5570	85.213676	0.345930	69.466278	0.262757	1.055176e+00	1.457678e-03	6.369138e-03	0.000000e+00	13475	13408	10	100	86	221892	13	720989	23359	10751	634	0	0	0	0	0	0	0	0
408.098785	34995	3825856	3790862	5628	85.433060	0.351050	69.720398	0.265561	1.056093e+00	1.457678e-03	6.468074e-03	0.000000e+00	13565	13495	11	100	89	224007	14	727946	23371	10963	661	0	0	0	0	0	0	0	0
409.098785	35177	3863163	3827987	5680	85.700401	0.359127	70.919495	0.270344	1.057379e+00	1.457678e-03	6.581693e-03	0.000000e+00	13439	13380	11	100	88	225995	14	734944	23251	11219	707	0	0	0	0	0	0	0	0
410.098816	35324	3900463	3865140	5735	85.903519	0.364625	71.485474	0.272878	1.058330e+00	1.457678e-03	6.656485e-03	0.000000e+00	13612	13556	10	100	90	228244	15	742102	23172	11424	728	0	0	0	0	0	0	0	0
411.098816	35489	3938242	3902754	5781	86.197586	0.372087	72.238235	0.277843	1.059352e+00	1.457678e-03	6.715953e-03	0.000000e+00	13685	13639	10	102	89	230442	15	749399	23068	11637	784	0	0	0	0	0	0	0	0
