Generation	Size	Frequency	Count
140.071533	419	0.144036	3
140.071533	567	0.194912	3
140.071533	29	0.009969	5
140.071533	78	0.026813	11
140.071533	55	0.018907	16
140.071533	60	0.020626	5
140.071533	80	0.027501	3
140.071533	622	0.213819	1
140.071533	42	0.014438	8
140.071533	214	0.073565	3
140.071533	23	0.007906	11
140.071533	84	0.028876	5
140.071533	409	0.140598	1
140.071533	18	0.006188	29
140.071533	487	0.167411	1
140.071533	247	0.084909	2
140.071533	241	0.082846	1
140.071533	120	0.041251	7
140.071533	150	0.051564	7
140.071533	41	0.014094	8
140.071533	13	0.004469	32
140.071533	37	0.012719	10
140.071533	130	0.044689	1
140.071533	32	0.011000	22
140.071533	211	0.072534	6
140.071533	126	0.043314	4
140.071533	27	0.009282	10
140.071533	105	0.036095	2
140.071533	114	0.039189	1
140.071533	25	0.008594	17
140.071533	59	0.020282	6
140.071533	52	0.017876	4
140.071533	71	0.024407	2
140.071533	168	0.057752	2
140.071533	224	0.077002	1
140.071533	46	0.015813	12
140.071533	19	0.006531	48
140.071533	45	0.015469	6
140.071533	183	0.062908	1
140.071533	297	0.102097	2
140.071533	128	0.044001	2
140.071533	57	0.019594	5
140.071533	63	0.021657	1
140.071533	43	0.014782	5
140.071533	36	0.012375	3
140.071533	16	0.005500	16
140.071533	162	0.055689	1
140.071533	81	0.027845	4
140.071533	116	0.039876	1
140.071533	181	0.062221	2
140.071533	61	0.020969	2
140.071533	62	0.021313	7
140.071533	15	0.005156	29
140.071533	75	0.025782	4
140.071533	107	0.036782	4
140.071533	21	0.007219	12
140.071533	34	0.011688	7
140.071533	48	0.016501	3
140.071533	39	0.013407	5
140.071533	12	0.004125	24
140.071533	47	0.016157	1
140.071533	17	0.005844	15
140.071533	31	0.010657	8
140.071533	33	0.011344	5
140.071533	30	0.010313	19
140.071533	44	0.015125	2
140.071533	28	0.009625	7
140.071533	35	0.012032	3
140.071533	67	0.023032	2
140.071533	26	0.008938	11
140.071533	112	0.038501	1
140.071533	87	0.029907	2
140.071533	74	0.025438	2
140.071533	108	0.037126	1
140.071533	14	0.004813	15
140.071533	66	0.022688	2
140.071533	54	0.018563	1
140.071533	49	0.016844	1
140.071533	38	0.013063	2
140.071533	58	0.019938	1
140.071533	20	0.006875	2
150.072098	1	0.000307	576
150.072098	2	0.000613	272
150.072098	3	0.000920	220
150.072098	4	0.001227	117
150.072098	5	0.001534	124
150.072098	6	0.001840	95
150.072098	7	0.002147	64
150.072098	8	0.002454	76
150.072098	9	0.002761	65
150.072098	10	0.003067	60
150.072098	3260	1.000000	1
150.072098	1038	0.318405	1
150.072098	295	0.090491	24
150.072098	815	0.250000	13
150.072098	743	0.227914	23
150.072098	1404	0.430675	1
150.072098	896	0.274847	8
150.072098	508	0.155828	11
150.072098	881	0.270245	1
150.072098	96	0.029448	4
150.072098	719	0.220552	4
150.072098	15	0.004601	41
150.072098	774	0.237423	1
150.072098	107	0.032822	2
150.072098	321	0.098466	4
150.072098	453	0.138957	3
150.072098	545	0.167178	3
150.072098	83	0.025460	11
150.072098	53	0.016258	8
150.072098	121	0.037117	3
150.072098	45	0.013804	6
150.072098	598	0.183436	1
150.072098	42	0.012883	27
150.072098	148	0.045399	3
150.072098	30	0.009202	18
150.072098	101	0.030982	2
150.072098	440	0.134969	1
150.072098	500	0.153374	1
150.072098	304	0.093252	2
150.072098	276	0.084663	1
150.072098	29	0.008896	20
150.072098	13	0.003988	52
150.072098	194	0.059509	7
150.072098	103	0.031595	7
150.072098	59	0.018098	7
150.072098	117	0.035890	5
150.072098	19	0.005828	26
150.072098	222	0.068098	6
150.072098	76	0.023313	6
150.072098	145	0.044479	2
150.072098	113	0.034663	1
150.072098	17	0.005215	15
150.072098	84	0.025767	6
150.072098	98	0.030061	4
150.072098	90	0.027607	2
150.072098	207	0.063497	2
150.072098	521	0.159816	1
150.072098	44	0.013497	10
150.072098	255	0.078221	1
150.072098	266	0.081595	2
150.072098	147	0.045092	2
150.072098	26	0.007975	17
150.072098	63	0.019325	5
150.072098	55	0.016871	3
150.072098	23	0.007055	20
150.072098	62	0.019018	9
150.072098	36	0.011043	16
150.072098	289	0.088650	1
150.072098	81	0.024847	6
150.072098	64	0.019632	6
150.072098	70	0.021472	4
150.072098	48	0.014724	18
150.072098	149	0.045706	1
150.072098	232	0.071166	6
150.072098	106	0.032515	1
150.072098	31	0.009509	15
150.072098	60	0.018405	5
150.072098	16	0.004908	18
150.072098	46	0.014110	7
150.072098	35	0.010736	3
150.072098	24	0.007362	13
150.072098	14	0.004294	21
150.072098	40	0.012270	4
150.072098	25	0.007669	10
150.072098	22	0.006748	33
150.072098	11	0.003374	35
150.072098	50	0.015337	9
150.072098	27	0.008282	20
150.072098	28	0.008589	5
150.072098	78	0.023926	2
150.072098	20	0.006135	26
150.072098	85	0.026074	2
150.072098	161	0.049387	2
150.072098	51	0.015644	4
150.072098	43	0.013190	6
150.072098	33	0.010123	8
150.072098	68	0.020859	3
150.072098	57	0.017485	6
150.072098	37	0.011350	4
150.072098	58	0.017791	1
150.072098	120	0.036810	3
150.072098	21	0.006442	18
150.072098	41	0.012577	8
150.072098	47	0.014417	4
150.072098	95	0.029141	2
150.072098	73	0.022393	3
150.072098	38	0.011656	1
150.072098	18	0.005521	12
150.072098	12	0.003681	24
150.072098	166	0.050920	1
150.072098	32	0.009816	9
150.072098	66	0.020245	1
150.072098	56	0.017178	1
150.072098	104	0.031902	1
150.072098	89	0.027301	2
150.072098	34	0.010429	1
150.072098	61	0.018712	3
150.072098	77	0.023620	3
150.072098	52	0.015951	1
150.072098	39	0.011963	1
160.073410	1	0.000252	687
160.073410	2	0.000503	365
160.073410	3	0.000755	201
160.073410	4	0.001006	145
160.073410	5	0.001258	169
160.073410	6	0.001509	111
160.073410	7	0.001761	87
160.073410	8	0.002013	85
160.073410	9	0.002264	68
