Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
197.087540	6882	412530	405649	565	39.406567	0.000000	31.853003	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2657	2643	1	28	23	24695	2	78178	6882	0	0	0	0	0	0	0	0	0	0
198.087585	6927	419418	412492	576	39.655983	0.000000	32.095116	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2685	2670	1	29	23	25080	2	79503	6927	0	0	0	0	0	0	0	0	0	0
199.087631	6988	426272	419285	583	39.776329	0.000000	31.328211	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2794	2781	1	30	22	25531	2	80867	6988	0	0	0	0	0	0	0	0	0	0
200.087662	7053	433302	426250	589	39.912235	0.000000	31.254229	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2760	2749	1	30	22	25918	2	82181	7053	0	0	0	0	0	0	0	0	0	0
201.087708	7145	440333	433189	600	40.200562	0.000000	31.010101	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2755	2742	1	30	23	26282	2	83505	7145	0	0	0	0	0	0	0	0	0	0
202.087769	7230	447643	440414	608	40.455463	0.000000	31.760664	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2803	2789	1	30	24	26718	2	84890	7230	0	0	0	0	0	0	0	0	0	0
203.087814	7268	454867	447600	622	40.676113	0.000000	31.535847	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2856	2839	1	32	27	27184	2	86306	7268	0	0	0	0	0	0	0	0	0	0
204.087891	7356	462118	454763	635	40.876698	0.000000	31.344685	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2830	2813	1	32	25	27549	2	87656	7356	0	0	0	0	0	0	0	0	0	0
205.087906	7378	469540	462163	645	41.168880	0.000000	33.503666	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2873	2859	1	32	25	27988	2	89072	7378	0	0	0	0	0	0	0	0	0	0
206.087982	7442	477043	469602	650	41.413597	0.000000	33.241993	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2880	2872	1	32	24	28446	2	90541	7442	0	0	0	0	0	0	0	0	0	0
207.087982	7544	484594	477051	657	41.671661	0.000000	34.768436	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2941	2934	1	33	24	28920	2	92025	7544	0	0	0	0	0	0	0	0	0	0
208.087997	7602	492229	484628	665	41.817154	0.000000	34.602295	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2934	2922	1	33	25	29329	2	93432	7602	0	0	0	0	0	0	0	0	0	0
209.088013	7680	499914	492235	674	41.956120	0.000000	34.550854	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2946	2935	1	34	27	29763	2	94851	7680	0	0	0	0	0	0	0	0	0	0
210.088013	7751	507647	499897	684	42.156109	0.000000	34.749180	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	2953	2945	1	35	27	30209	2	96258	7751	0	0	0	0	0	0	0	0	0	0
211.088028	7911	515504	507594	696	42.440651	0.000000	34.441586	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3039	3028	1	35	26	30731	2	97790	7911	0	0	0	0	0	0	0	0	0	0
212.088043	8019	523472	515454	710	42.610176	0.000000	34.427464	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3058	3042	1	35	28	31138	2	99247	8019	0	0	0	0	0	0	0	0	0	0
213.088089	8188	531846	523659	721	42.742306	0.000000	35.324722	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3119	3103	1	35	27	31638	2	100829	8188	0	0	0	0	0	0	0	0	0	0
214.088120	8280	540167	531888	730	43.053383	0.000000	36.755283	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3197	3186	1	35	25	32170	2	102451	8280	0	0	0	0	0	0	0	0	0	0
215.088120	8383	548520	540138	742	43.214722	0.000000	36.681232	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3218	3201	1	35	25	32631	2	103980	8383	0	0	0	0	0	0	0	0	0	0
216.088242	8428	557092	548665	756	43.472591	0.000000	36.943256	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3171	3156	1	36	28	33065	2	105590	8428	0	0	0	0	0	0	0	0	0	0
217.088333	8517	565589	557073	768	43.603615	0.000000	36.245720	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3291	3279	1	36	27	33649	2	107221	8517	0	0	0	0	0	0	0	0	0	0
218.088440	8608	574206	565599	785	43.703182	0.000000	37.462433	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3293	3270	1	38	30	34095	2	108828	8608	0	0	0	0	0	0	0	0	0	0
219.088470	8686	583077	574392	804	43.840088	0.000000	37.139698	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3378	3357	1	38	29	34628	2	110495	8686	0	0	0	0	0	0	0	0	0	0
220.088486	8745	591841	583097	813	43.924644	0.000000	37.547710	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3340	3320	1	38	29	35069	2	112182	8745	0	0	0	0	0	0	0	0	0	0
221.088547	8772	600604	591833	836	44.076038	0.000000	38.084972	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	3423	3399	1	38	30	35631	2	113885	8772	0	0	0	0	0	0	0	0	0	0
222.088577	8914	609613	600700	851	44.255665	0.000112	38.475391	0.000112	1.000002e+00	1.457678e-03	5.535148e-08	0.000000e+00	3422	3402	2	38	31	36116	2	115515	8913	1	0	0	0	0	0	0	0	0	0
223.088593	9013	618522	609510	867	44.483303	0.000444	38.330139	0.000444	1.000010e+00	1.457678e-03	2.188977e-07	0.000000e+00	3376	3357	2	38	32	36549	2	117145	9009	4	0	0	0	0	0	0	0	0	0
