Generation	Size	Frequency	Count
168.141312	5000	1.000000	1
170.086060	1	0.000197	0
170.086060	2	0.000394	0
170.086060	3	0.000592	0
170.086060	4	0.000789	0
170.086060	5	0.000986	0
170.086060	6	0.001183	0
170.086060	7	0.001381	0
170.086060	8	0.001578	0
170.086060	9	0.001775	0
170.086060	10	0.001972	0
170.086060	5070	1.000000	1
180.086578	1	0.000169	0
180.086578	2	0.000337	0
180.086578	3	0.000506	0
180.086578	4	0.000675	0
180.086578	5	0.000843	0
180.086578	6	0.001012	0
180.086578	7	0.001180	0
180.086578	8	0.001349	0
180.086578	9	0.001518	0
180.086578	10	0.001686	0
180.086578	5930	1.000000	1
190.086929	1	0.000157	0
190.086929	2	0.000313	0
190.086929	3	0.000470	0
190.086929	4	0.000627	0
190.086929	5	0.000783	0
190.086929	6	0.000940	0
190.086929	7	0.001097	0
190.086929	8	0.001254	0
190.086929	9	0.001410	0
190.086929	10	0.001567	0
190.086929	6382	1.000000	1
200.087662	1	0.000142	0
200.087662	2	0.000284	0
200.087662	3	0.000425	0
200.087662	4	0.000567	0
200.087662	5	0.000709	0
200.087662	6	0.000851	0
200.087662	7	0.000992	0
200.087662	8	0.001134	0
200.087662	9	0.001276	0
200.087662	10	0.001418	0
200.087662	7053	1.000000	1
210.088013	1	0.000129	0
210.088013	2	0.000258	0
210.088013	3	0.000387	0
210.088013	4	0.000516	0
210.088013	5	0.000645	0
210.088013	6	0.000774	0
210.088013	7	0.000903	0
210.088013	8	0.001032	0
210.088013	9	0.001161	0
210.088013	10	0.001290	0
210.088013	7751	1.000000	1
220.088486	1	0.000114	0
220.088486	2	0.000229	0
220.088486	3	0.000343	0
220.088486	4	0.000457	0
220.088486	5	0.000572	0
220.088486	6	0.000686	0
220.088486	7	0.000800	0
220.088486	8	0.000915	0
220.088486	9	0.001029	0
220.088486	10	0.001144	0
220.088486	8745	1.000000	1
230.088760	1	0.000105	0
230.088760	2	0.000209	0
230.088760	3	0.000314	0
230.088760	4	0.000419	0
230.088760	5	0.000523	0
230.088760	6	0.000628	0
230.088760	7	0.000733	0
230.088760	8	0.000837	0
230.088760	9	0.000942	0
230.088760	10	0.001047	0
230.088760	9555	1.000000	1
236.380920	1	0.000100	0
236.380920	2	0.000200	0
236.380920	3	0.000300	0
236.380920	4	0.000400	0
236.380920	5	0.000500	0
236.380920	6	0.000600	0
236.380920	7	0.000700	0
236.380920	8	0.000800	0
236.380920	9	0.000900	0
236.380920	10	0.001000	0
236.380920	10000	1.000000	1
240.089005	1	0.000098	0
240.089005	2	0.000196	0
240.089005	3	0.000294	0
240.089005	4	0.000392	0
240.089005	5	0.000490	0
240.089005	6	0.000588	0
240.089005	7	0.000685	0
240.089005	8	0.000783	0
240.089005	9	0.000881	0
240.089005	10	0.000979	0
240.089005	10212	1.000000	1
250.089340	1	0.000089	0
250.089340	2	0.000178	0
250.089340	3	0.000267	0
250.089340	4	0.000356	0
250.089340	5	0.000445	0
250.089340	6	0.000534	0
250.089340	7	0.000623	0
250.089340	8	0.000712	0
250.089340	9	0.000801	0
250.089340	10	0.000890	0
250.089340	11234	1.000000	1
260.089661	1	0.000081	1
260.089661	2	0.000162	0
260.089661	3	0.000244	1
260.089661	4	0.000325	0
260.089661	5	0.000406	0
260.089661	6	0.000487	0
260.089661	7	0.000569	0
260.089661	8	0.000650	0
260.089661	9	0.000731	0
260.089661	10	0.000812	0
260.089661	12310	1.000000	1
270.089874	1	0.000074	0
270.089874	2	0.000148	0
270.089874	3	0.000222	0
270.089874	4	0.000296	0
270.089874	5	0.000370	0
270.089874	6	0.000444	0
270.089874	7	0.000518	0
270.089874	8	0.000592	0
270.089874	9	0.000666	0
270.089874	10	0.000740	0
270.089874	13508	1.000000	1
270.089874	75	0.005552	1
280.090057	1	0.000067	0
280.090057	2	0.000135	0
280.090057	3	0.000202	0
280.090057	4	0.000269	0
280.090057	5	0.000337	1
280.090057	6	0.000404	0
280.090057	7	0.000471	0
280.090057	8	0.000539	0
280.090057	9	0.000606	0
280.090057	10	0.000674	0
280.090057	14847	1.000000	1
280.090057	201	0.013538	1
281.204620	1	0.000067	0
281.204620	2	0.000133	1
281.204620	3	0.000200	0
281.204620	4	0.000267	0
281.204620	5	0.000333	0
281.204620	6	0.000400	0
281.204620	7	0.000467	0
281.204620	8	0.000533	0
281.204620	9	0.000600	0
281.204620	10	0.000667	0
281.204620	15000	1.000000	1
281.204620	220	0.014667	1
290.090424	1	0.000062	0
290.090424	2	0.000124	0
290.090424	3	0.000186	0
290.090424	4	0.000247	1
290.090424	5	0.000309	0
290.090424	6	0.000371	0
290.090424	7	0.000433	0
290.090424	8	0.000495	0
290.090424	9	0.000557	0
290.090424	10	0.000619	0
290.090424	16164	1.000000	1
290.090424	407	0.025179	1
300.090607	1	0.000057	0
300.090607	2	0.000114	0
300.090607	3	0.000171	0
300.090607	4	0.000228	0
300.090607	5	0.000285	0
300.090607	6	0.000342	0
300.090607	7	0.000400	0
300.090607	8	0.000457	0
300.090607	9	0.000514	0
300.090607	10	0.000571	0
300.090607	17519	1.000000	1
300.090607	14	0.000799	1
300.090607	502	0.028655	1
310.090820	1	0.000054	1
310.090820	2	0.000109	2
310.090820	3	0.000163	0
310.090820	4	0.000218	0
310.090820	5	0.000272	0
310.090820	6	0.000327	0
310.090820	7	0.000381	1
310.090820	8	0.000436	0
310.090820	9	0.000490	0
310.090820	10	0.000544	0
310.090820	18368	1.000000	1
310.090820	11	0.000599	1
310.090820	864	0.047038	1
310.090820	24	0.001307	1
320.090881	1	0.000051	0
320.090881	2	0.000101	0
320.090881	3	0.000152	1
320.090881	4	0.000203	0
320.090881	5	0.000254	0
320.090881	6	0.000304	0
320.090881	7	0.000355	0
320.090881	8	0.000406	0
320.090881	9	0.000457	0
320.090881	10	0.000507	0
320.090881	19705	1.000000	1
320.090881	1152	0.058462	1
320.090881	81	0.004111	1
320.090881	435	0.022076	1
321.683990	1	0.000050	1
321.683990	2	0.000100	0
321.683990	3	0.000150	0
321.683990	4	0.000200	0
321.683990	5	0.000250	0
321.683990	6	0.000300	0
321.683990	7	0.000350	0
321.683990	8	0.000400	0
321.683990	9	0.000450	0
321.683990	10	0.000500	0
321.683990	20000	1.000000	1
321.683990	1162	0.058100	1
321.683990	16	0.000800	1
321.683990	94	0.004700	1
321.683990	473	0.023650	1
330.091156	1	0.000047	1
330.091156	2	0.000095	0
330.091156	3	0.000142	0
330.091156	4	0.000189	0
330.091156	5	0.000237	1
330.091156	6	0.000284	0
330.091156	7	0.000332	0
330.091156	8	0.000379	0
330.091156	9	0.000426	0
330.091156	10	0.000474	0
330.091156	21109	1.000000	1
330.091156	1132	0.053626	1
330.091156	309	0.014638	1
330.091156	593	0.028092	1
340.091370	1	0.000044	1
340.091370	2	0.000089	0
340.091370	3	0.000133	0
340.091370	4	0.000177	0
340.091370	5	0.000222	0
340.091370	6	0.000266	0
340.091370	7	0.000310	0
340.091370	8	0.000354	0
340.091370	9	0.000399	0
340.091370	10	0.000443	0
340.091370	22567	1.000000	1
340.091370	1082	0.047946	1
340.091370	30	0.001329	1
340.091370	508	0.022511	1
340.091370	1313	0.058182	1
340.091370	21	0.000931	1
350.091522	1	0.000040	1
350.091522	2	0.000080	0
350.091522	3	0.000121	0
350.091522	4	0.000161	0
350.091522	5	0.000201	0
350.091522	6	0.000241	0
350.091522	7	0.000281	0
350.091522	8	0.000321	0
350.091522	9	0.000362	0
350.091522	10	0.000402	0
350.091522	24892	1.000000	1
350.091522	1411	0.056685	1
350.091522	48	0.001928	1
350.091522	838	0.033665	1
350.091522	2440	0.098023	1
350.091522	88	0.003535	1
350.341034	1	0.000040	0
350.341034	2	0.000080	1
350.341034	3	0.000120	0
350.341034	4	0.000160	0
350.341034	5	0.000200	0
350.341034	6	0.000240	0
350.341034	7	0.000280	0
350.341034	8	0.000320	0
350.341034	9	0.000360	0
350.341034	10	0.000400	0
350.341034	25000	1.000000	1
350.341034	1417	0.056680	1
350.341034	46	0.001840	1
350.341034	840	0.033600	1
350.341034	2479	0.099160	1
350.341034	94	0.003760	1
360.091614	1	0.000036	1
360.091614	2	0.000072	0
360.091614	3	0.000108	1
360.091614	4	0.000144	0
360.091614	5	0.000179	1
360.091614	6	0.000215	0
360.091614	7	0.000251	0
360.091614	8	0.000287	0
360.091614	9	0.000323	0
360.091614	10	0.000359	0
360.091614	27873	1.000000	1
360.091614	1752	0.062857	1
360.091614	43	0.001543	1
360.091614	1580	0.056686	1
360.091614	4786	0.171707	1
360.091614	76	0.002727	1
366.352875	1	0.000033	0
366.352875	2	0.000067	0
366.352875	3	0.000100	0
366.352875	4	0.000133	0
366.352875	5	0.000167	0
366.352875	6	0.000200	0
366.352875	7	0.000233	0
366.352875	8	0.000267	0
366.352875	9	0.000300	0
366.352875	10	0.000333	0
366.352875	30000	1.000000	1
366.352875	1895	0.063167	1
366.352875	54	0.001800	1
366.352875	1985	0.066167	1
366.352875	7340	0.244667	1
366.352875	144	0.004800	1
366.352875	56	0.001867	1
370.091675	1	0.000032	0
370.091675	2	0.000063	0
370.091675	3	0.000095	0
370.091675	4	0.000127	0
370.091675	5	0.000158	0
370.091675	6	0.000190	0
370.091675	7	0.000222	1
370.091675	8	0.000253	0
370.091675	9	0.000285	0
370.091675	10	0.000317	0
370.091675	31584	1.000000	1
370.091675	1927	0.061012	1
370.091675	72	0.002280	1
370.091675	2298	0.072758	1
370.091675	8714	0.275899	1
370.091675	200	0.006332	1
370.091675	55	0.001741	1
377.816833	1	0.000029	1
377.816833	2	0.000057	1
377.816833	3	0.000086	0
377.816833	4	0.000114	0
377.816833	5	0.000143	0
377.816833	6	0.000171	0
377.816833	7	0.000200	0
377.816833	8	0.000229	0
377.816833	9	0.000257	0
377.816833	10	0.000286	0
377.816833	35000	1.000000	1
377.816833	2009	0.057400	1
377.816833	82	0.002343	1
377.816833	3105	0.088714	1
377.816833	12909	0.368829	1
377.816833	308	0.008800	1
377.816833	137	0.003914	1
380.091736	1	0.000028	0
380.091736	2	0.000056	0
380.091736	3	0.000083	0
380.091736	4	0.000111	2
380.091736	5	0.000139	0
380.091736	6	0.000167	0
380.091736	7	0.000194	0
380.091736	8	0.000222	0
380.091736	9	0.000250	0
380.091736	10	0.000278	0
380.091736	35998	1.000000	1
380.091736	12	0.000333	1
380.091736	2072	0.057559	1
380.091736	112	0.003111	1
380.091736	3365	0.093477	1
380.091736	14197	0.394383	1
380.091736	334	0.009278	1
380.091736	211	0.005861	1
390.091827	1	0.000025	0
390.091827	2	0.000051	0
390.091827	3	0.000076	0
390.091827	4	0.000101	0
390.091827	5	0.000127	1
390.091827	6	0.000152	0
390.091827	7	0.000177	0
390.091827	8	0.000203	0
390.091827	9	0.000228	0
390.091827	10	0.000253	0
390.091827	39498	1.000000	1
390.091827	76	0.001924	1
390.091827	2138	0.054129	1
390.091827	225	0.005696	1
390.091827	4247	0.107524	1
390.091827	18910	0.478758	1
390.091827	353	0.008937	1
390.091827	421	0.010659	1
390.091827	34	0.000861	1
391.289612	1	0.000025	0
391.289612	2	0.000050	1
391.289612	3	0.000075	0
391.289612	4	0.000100	0
391.289612	5	0.000125	0
391.289612	6	0.000150	0
391.289612	7	0.000175	0
391.289612	8	0.000200	0
391.289612	9	0.000225	0
391.289612	10	0.000250	0
391.289612	40000	1.000000	1
391.289612	92	0.002300	1
391.289612	2100	0.052500	1
391.289612	247	0.006175	1
391.289612	4323	0.108075	1
391.289612	19625	0.490625	1
391.289612	388	0.009700	1
391.289612	444	0.011100	1
391.289612	36	0.000900	1
399.886780	1	0.000022	2
399.886780	2	0.000044	1
399.886780	3	0.000067	1
399.886780	4	0.000089	1
399.886780	5	0.000111	0
399.886780	6	0.000133	0
399.886780	7	0.000156	0
399.886780	8	0.000178	0
399.886780	9	0.000200	0
399.886780	10	0.000222	0
399.886780	45000	1.000000	1
399.886780	2276	0.050578	1
399.886780	342	0.007600	1
399.886780	5613	0.124733	1
399.886780	26094	0.579867	1
399.886780	425	0.009444	1
399.886780	650	0.014444	1
399.886780	27	0.000600	1
399.886780	153	0.003400	1
399.886780	15	0.000333	1
400.091888	1	0.000022	2
400.091888	2	0.000044	1
400.091888	3	0.000066	1
400.091888	4	0.000089	1
400.091888	5	0.000111	0
400.091888	6	0.000133	0
400.091888	7	0.000155	0
400.091888	8	0.000177	0
400.091888	9	0.000199	0
400.091888	10	0.000222	0
400.091888	45116	1.000000	1
400.091888	2291	0.050780	1
400.091888	339	0.007514	1
400.091888	5670	0.125676	1
400.091888	26212	0.580991	1
400.091888	427	0.009464	1
400.091888	649	0.014385	1
400.091888	25	0.000554	1
400.091888	152	0.003369	1
400.091888	18	0.000399	1
407.090088	1	0.000020	1
407.090088	2	0.000040	0
407.090088	3	0.000060	0
407.090088	4	0.000080	1
407.090088	5	0.000100	0
407.090088	6	0.000120	0
407.090088	7	0.000140	1
407.090088	8	0.000160	0
407.090088	9	0.000180	0
407.090088	10	0.000200	0
407.090088	50000	1.000000	1
407.090088	2394	0.047880	1
407.090088	413	0.008260	1
407.090088	6733	0.134660	1
407.090088	31790	0.635800	1
407.090088	429	0.008580	1
407.090088	985	0.019700	1
407.090088	118	0.002360	1
407.090088	20	0.000400	1
407.090088	107	0.002140	1
410.091949	1	0.000019	0
410.091949	2	0.000038	1
410.091949	3	0.000057	1
410.091949	4	0.000076	0
410.091949	5	0.000095	1
410.091949	6	0.000114	0
410.091949	7	0.000133	1
410.091949	8	0.000151	0
410.091949	9	0.000170	0
410.091949	10	0.000189	0
410.091949	52814	1.000000	1
410.091949	2327	0.044060	1
410.091949	421	0.007971	1
410.091949	7017	0.132862	1
410.091949	34785	0.658632	1
410.091949	398	0.007536	1
410.091949	1150	0.021775	1
410.091949	49	0.000928	1
410.091949	202	0.003825	1
412.336243	1	0.000018	0
412.336243	2	0.000036	1
412.336243	3	0.000055	0
412.336243	4	0.000073	0
412.336243	5	0.000091	0
412.336243	6	0.000109	0
412.336243	7	0.000127	1
412.336243	8	0.000145	1
412.336243	9	0.000164	0
412.336243	10	0.000182	0
412.336243	55000	1.000000	1
412.336243	2349	0.042709	1
412.336243	388	0.007055	1
412.336243	7243	0.131691	1
412.336243	36956	0.671927	1
412.336243	300	0.005455	1
412.336243	1345	0.024455	1
412.336243	32	0.000582	1
412.336243	235	0.004273	1
419.003510	1	0.000017	0
419.003510	2	0.000033	2
419.003510	3	0.000050	0
419.003510	4	0.000067	0
419.003510	5	0.000083	0
419.003510	6	0.000100	0
419.003510	7	0.000117	0
419.003510	8	0.000133	0
419.003510	9	0.000150	0
419.003510	10	0.000167	0
419.003510	60000	1.000000	1
419.003510	2424	0.040400	1
419.003510	310	0.005167	1
419.003510	7776	0.129600	1
419.003510	41969	0.699483	1
419.003510	114	0.001900	1
419.003510	1642	0.027367	1
419.003510	250	0.004167	1
419.003510	37	0.000617	1
419.003510	22	0.000367	1
419.003510	47	0.000783	1
419.003510	32	0.000533	1
419.003510	12	0.000200	1
419.003510	27	0.000450	1
420.092010	1	0.000016	2
420.092010	2	0.000033	0
420.092010	3	0.000049	1
420.092010	4	0.000065	0
420.092010	5	0.000082	0
420.092010	6	0.000098	0
420.092010	7	0.000115	0
420.092010	8	0.000131	0
420.092010	9	0.000147	1
420.092010	10	0.000164	0
420.092010	61069	1.000000	1
420.092010	2421	0.039644	1
420.092010	269	0.004405	1
420.092010	7899	0.129345	1
420.092010	42991	0.703974	1
420.092010	121	0.001981	1
420.092010	1650	0.027019	1
420.092010	218	0.003570	1
420.092010	68	0.001113	1
420.092010	61	0.000999	1
420.092010	35	0.000573	1
420.092010	29	0.000475	1
420.092010	41	0.000671	1
423.904938	1	0.000015	0
423.904938	2	0.000031	2
423.904938	3	0.000046	0
423.904938	4	0.000062	1
423.904938	5	0.000077	0
423.904938	6	0.000092	0
423.904938	7	0.000108	0
423.904938	8	0.000123	0
423.904938	9	0.000138	0
423.904938	10	0.000154	0
423.904938	65000	1.000000	1
423.904938	2413	0.037123	1
423.904938	171	0.002631	1
423.904938	8463	0.130200	1
423.904938	47246	0.726862	1
423.904938	105	0.001615	1
423.904938	1849	0.028446	1
423.904938	129	0.001985	1
423.904938	304	0.004677	1
423.904938	104	0.001600	1
423.904938	71	0.001092	1
423.904938	184	0.002831	1
423.904938	36	0.000554	1
428.500427	1	0.000014	0
428.500427	2	0.000029	1
428.500427	3	0.000043	1
428.500427	4	0.000057	0
428.500427	5	0.000071	0
428.500427	6	0.000086	0
428.500427	7	0.000100	0
428.500427	8	0.000114	0
428.500427	9	0.000129	0
428.500427	10	0.000143	0
428.500427	70000	1.000000	1
428.500427	2450	0.035000	1
428.500427	93	0.001329	1
428.500427	8992	0.128457	1
428.500427	52573	0.751043	1
428.500427	79	0.001129	1
428.500427	2119	0.030271	1
428.500427	66	0.000943	1
428.500427	583	0.008329	1
428.500427	257	0.003671	1
428.500427	151	0.002157	1
428.500427	626	0.008943	1
428.500427	60	0.000857	1
428.500427	121	0.001729	1
428.500427	11	0.000157	2
430.092041	1	0.000014	1
430.092041	2	0.000028	0
430.092041	3	0.000042	0
430.092041	4	0.000056	0
430.092041	5	0.000070	1
430.092041	6	0.000084	1
430.092041	7	0.000097	0
430.092041	8	0.000111	0
430.092041	9	0.000125	0
430.092041	10	0.000139	0
430.092041	71826	1.000000	1
430.092041	2529	0.035210	1
430.092041	69	0.000961	1
430.092041	9134	0.127168	1
430.092041	54373	0.757010	1
430.092041	89	0.001239	1
430.092041	2192	0.030518	1
430.092041	58	0.000808	1
430.092041	754	0.010498	1
430.092041	339	0.004720	1
430.092041	169	0.002353	1
430.092041	897	0.012489	1
430.092041	71	0.000988	1
430.092041	272	0.003787	1
430.092041	12	0.000167	1
430.092041	25	0.000348	1
432.805145	1	0.000013	1
432.805145	2	0.000027	0
432.805145	3	0.000040	0
432.805145	4	0.000053	0
432.805145	5	0.000067	0
432.805145	6	0.000080	1
432.805145	7	0.000093	0
432.805145	8	0.000107	0
432.805145	9	0.000120	0
432.805145	10	0.000133	0
432.805145	75000	1.000000	1
432.805145	2514	0.033520	1
432.805145	40	0.000533	1
432.805145	9427	0.125693	1
432.805145	57393	0.765240	1
432.805145	102	0.001360	1
432.805145	2618	0.034907	1
432.805145	33	0.000440	1
432.805145	1242	0.016560	1
432.805145	440	0.005867	1
432.805145	195	0.002600	1
432.805145	1398	0.018640	1
432.805145	87	0.001160	1
432.805145	518	0.006907	1
432.805145	15	0.000200	1
432.805145	91	0.001213	1
432.805145	18	0.000240	1
437.253662	1	0.000012	0
437.253662	2	0.000025	0
437.253662	3	0.000038	1
437.253662	4	0.000050	1
437.253662	5	0.000063	0
437.253662	6	0.000075	2
437.253662	7	0.000087	0
437.253662	8	0.000100	0
437.253662	9	0.000112	0
437.253662	10	0.000125	0
437.253662	80000	1.000000	1
437.253662	2506	0.031325	1
437.253662	17	0.000213	2
437.253662	9719	0.121487	1
437.253662	62201	0.777512	1
437.253662	125	0.001563	1
437.253662	3136	0.039200	1
437.253662	2159	0.026988	1
437.253662	497	0.006212	1
437.253662	276	0.003450	1
437.253662	2130	0.026625	1
437.253662	117	0.001462	1
437.253662	1256	0.015700	1
437.253662	153	0.001913	1
437.253662	29	0.000362	1
440.092072	1	0.000012	1
440.092072	2	0.000024	1
440.092072	3	0.000036	2
440.092072	4	0.000048	1
440.092072	5	0.000060	0
440.092072	6	0.000072	0
440.092072	7	0.000084	1
440.092072	8	0.000096	2
440.092072	9	0.000108	0
440.092072	10	0.000120	0
440.092072	83182	1.000000	1
440.092072	2559	0.030764	1
440.092072	9855	0.118475	1
440.092072	65242	0.784328	1
440.092072	142	0.001707	1
440.092072	3486	0.041908	1
440.092072	2656	0.031930	1
440.092072	501	0.006023	1
440.092072	333	0.004003	1
440.092072	2505	0.030115	1
440.092072	140	0.001683	1
440.092072	1927	0.023166	1
440.092072	158	0.001899	1
440.092072	29	0.000349	1
440.092072	15	0.000180	1
441.523956	1	0.000012	3
441.523956	2	0.000024	0
441.523956	3	0.000035	1
441.523956	4	0.000047	0
441.523956	5	0.000059	0
441.523956	6	0.000071	3
441.523956	7	0.000082	0
441.523956	8	0.000094	1
441.523956	9	0.000106	0
441.523956	10	0.000118	1
441.523956	85000	1.000000	1
441.523956	2544	0.029929	1
441.523956	10030	0.118000	1
441.523956	66854	0.786518	1
441.523956	134	0.001576	1
441.523956	3713	0.043682	1
441.523956	2936	0.034541	1
441.523956	505	0.005941	1
441.523956	350	0.004118	1
441.523956	2659	0.031282	1
441.523956	124	0.001459	1
441.523956	2085	0.024529	1
441.523956	187	0.002200	1
441.523956	30	0.000353	1
441.523956	19	0.000224	1
441.523956	23	0.000271	1
441.523956	15	0.000176	1
441.523956	11	0.000129	1
445.676910	1	0.000011	1
445.676910	2	0.000022	1
445.676910	3	0.000033	1
445.676910	4	0.000044	0
445.676910	5	0.000056	0
445.676910	6	0.000067	0
445.676910	7	0.000078	0
445.676910	8	0.000089	1
445.676910	9	0.000100	0
445.676910	10	0.000111	1
445.676910	90000	1.000000	1
445.676910	2582	0.028689	1
445.676910	15	0.000167	2
445.676910	10343	0.114922	1
445.676910	71681	0.796456	1
445.676910	118	0.001311	1
445.676910	4164	0.046267	1
445.676910	25	0.000278	1
445.676910	3515	0.039056	1
445.676910	511	0.005678	1
445.676910	423	0.004700	1
445.676910	3357	0.037300	1
445.676910	80	0.000889	1
445.676910	2704	0.030044	1
445.676910	13	0.000144	2
445.676910	201	0.002233	1
445.676910	22	0.000244	1
445.676910	48	0.000533	1
445.676910	195	0.002167	1
445.676910	19	0.000211	1
449.668365	1	0.000011	0
449.668365	2	0.000021	0
449.668365	3	0.000032	4
449.668365	4	0.000042	0
449.668365	5	0.000053	2
449.668365	6	0.000063	0
449.668365	7	0.000074	0
449.668365	8	0.000084	0
449.668365	9	0.000095	1
449.668365	10	0.000105	1
449.668365	95000	1.000000	1
449.668365	2662	0.028021	1
449.668365	10735	0.113000	1
449.668365	76419	0.804411	1
449.668365	45	0.000474	1
449.668365	4734	0.049832	1
449.668365	87	0.000916	1
449.668365	4019	0.042305	1
449.668365	519	0.005463	1
449.668365	441	0.004642	1
449.668365	4402	0.046337	1
449.668365	53	0.000558	1
449.668365	3473	0.036558	1
449.668365	212	0.002232	1
449.668365	23	0.000242	1
