Generation	Size	Frequency	Count
225.582397	8	0.000800	0
225.582397	9	0.000900	0
225.582397	10	0.001000	0
225.582397	7409	0.740900	1
225.582397	2590	0.259000	1
230.082565	1	0.000093	0
230.082565	2	0.000187	0
230.082565	3	0.000280	1
230.082565	4	0.000373	0
230.082565	5	0.000467	1
230.082565	6	0.000560	0
230.082565	7	0.000653	1
230.082565	8	0.000747	0
230.082565	9	0.000840	0
230.082565	10	0.000933	0
230.082565	7420	0.692487	1
230.082565	3280	0.306113	1
240.082962	1	0.000081	1
240.082962	2	0.000161	1
240.082962	3	0.000242	0
240.082962	4	0.000322	0
240.082962	5	0.000403	0
240.082962	6	0.000484	0
240.082962	7	0.000564	0
240.082962	8	0.000645	0
240.082962	9	0.000726	0
240.082962	10	0.000806	0
240.082962	7598	0.612544	1
240.082962	4753	0.383183	1
240.082962	25	0.002015	2
250.083160	1	0.000073	1
250.083160	2	0.000146	0
250.083160	3	0.000219	0
250.083160	4	0.000292	0
250.083160	5	0.000364	0
250.083160	6	0.000437	0
250.083160	7	0.000510	0
250.083160	8	0.000583	0
250.083160	9	0.000656	0
250.083160	10	0.000729	0
250.083160	7489	0.545846	1
250.083160	6033	0.439723	1
250.083160	145	0.010569	1
250.083160	52	0.003790	1
258.664154	1	0.000067	0
258.664154	2	0.000133	0
258.664154	3	0.000200	0
258.664154	4	0.000267	1
258.664154	5	0.000333	0
258.664154	6	0.000400	0
258.664154	7	0.000467	0
258.664154	8	0.000533	0
258.664154	9	0.000600	0
258.664154	10	0.000667	0
258.664154	7130	0.475333	1
258.664154	7435	0.495667	1
258.664154	336	0.022400	1
258.664154	64	0.004267	1
258.664154	31	0.002067	1
260.083649	1	0.000065	0
260.083649	2	0.000131	0
260.083649	3	0.000196	0
260.083649	4	0.000262	0
260.083649	5	0.000327	1
260.083649	6	0.000393	0
260.083649	7	0.000458	0
260.083649	8	0.000524	0
260.083649	9	0.000589	0
260.083649	10	0.000655	0
260.083649	7012	0.459171	1
260.083649	7771	0.508873	1
260.083649	388	0.025408	1
260.083649	44	0.002881	1
260.083649	51	0.003340	1
270.083740	1	0.000056	0
270.083740	2	0.000112	0
270.083740	3	0.000168	0
270.083740	4	0.000224	1
270.083740	5	0.000279	0
270.083740	6	0.000335	0
270.083740	7	0.000391	0
270.083740	8	0.000447	0
270.083740	9	0.000503	1
270.083740	10	0.000559	0
270.083740	6406	0.357937	1
270.083740	10828	0.605018	1
270.083740	550	0.030731	1
270.083740	84	0.004694	1
270.083740	16	0.000894	1
275.071014	1	0.000050	0
275.071014	2	0.000100	0
275.071014	3	0.000150	1
275.071014	4	0.000200	0
275.071014	5	0.000250	0
275.071014	6	0.000300	0
275.071014	7	0.000350	0
275.071014	8	0.000400	0
275.071014	9	0.000450	1
275.071014	10	0.000500	0
275.071014	6311	0.315550	1
275.071014	12905	0.645250	1
275.071014	564	0.028200	1
275.071014	182	0.009100	1
275.071014	12	0.000600	1
275.071014	14	0.000700	1
280.083893	1	0.000047	0
280.083893	2	0.000094	0
280.083893	3	0.000140	0
280.083893	4	0.000187	0
280.083893	5	0.000234	1
280.083893	6	0.000281	0
280.083893	7	0.000328	0
280.083893	8	0.000375	0
280.083893	9	0.000421	0
280.083893	10	0.000468	0
280.083893	6108	0.285955	1
280.083893	14405	0.674391	1
280.083893	601	0.028137	1
