Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
345.094574	4	10	400	390
345.094574	4	0	4000	1965
345.094574	4	1	4000	2526
345.094574	4	2	4000	3238
345.094574	4	3	4000	3237
345.094574	4	4	4000	3223
345.094574	4	5	4000	3218
345.094574	4	6	4000	3284
345.094574	4	7	4000	3258
345.094574	4	8	4000	3363
345.094574	4	9	4000	3159
345.094574	4	10	4000	3198
350.084961	1	0	100	5
350.084961	1	1	100	100
350.084961	1	2	100	89
350.084961	1	3	100	100
350.084961	1	4	100	100
350.084961	1	5	100	100
350.084961	1	6	100	90
350.084961	1	7	100	100
350.084961	1	8	100	100
350.084961	1	9	100	98
350.084961	1	10	100	90
350.084961	1	0	1000	163
350.084961	1	1	1000	590
350.084961	1	2	1000	747
350.084961	1	3	1000	848
350.084961	1	4	1000	829
350.084961	1	5	1000	861
350.084961	1	6	1000	786
350.084961	1	7	1000	841
350.084961	1	8	1000	829
350.084961	1	9	1000	758
350.084961	1	10	1000	783
350.084961	2	0	200	12
350.084961	2	1	200	165
350.084961	2	2	200	190
350.084961	2	3	200	194
350.084961	2	4	200	200
350.084961	2	5	200	199
350.084961	2	6	200	187
350.084961	2	7	200	200
350.084961	2	8	200	189
350.084961	2	9	200	198
350.084961	2	10	200	179
350.084961	2	0	2000	329
350.084961	2	1	2000	1051
350.084961	2	2	2000	1371
350.084961	2	3	2000	1618
350.084961	2	4	2000	1670
350.084961	2	5	2000	1702
350.084961	2	6	2000	1549
350.084961	2	7	2000	1672
350.084961	2	8	2000	1612
350.084961	2	9	2000	1585
350.084961	2	10	2000	1569
350.084961	4	0	400	113
350.084961	4	1	400	312
350.084961	4	2	400	342
350.084961	4	3	400	395
350.084961	4	4	400	385
350.084961	4	5	400	399
350.084961	4	6	400	368
350.084961	4	7	400	400
350.084961	4	8	400	390
350.084961	4	9	400	382
350.084961	4	10	400	379
350.084961	4	0	4000	1212
350.084961	4	1	4000	2006
350.084961	4	2	4000	2567
350.084961	4	3	4000	3170
350.084961	4	4	4000	3229
350.084961	4	5	4000	3359
350.084961	4	6	4000	3111
350.084961	4	7	4000	3357
350.084961	4	8	4000	3294
350.084961	4	9	4000	3144
350.084961	4	10	4000	3226
350.458862	1	0	100	4
350.458862	1	1	100	100
350.458862	1	2	100	89
350.458862	1	3	100	100
350.458862	1	4	100	100
350.458862	1	5	100	100
350.458862	1	6	100	90
350.458862	1	7	100	100
350.458862	1	8	100	100
350.458862	1	9	100	98
350.458862	1	10	100	90
350.458862	1	0	1000	162
350.458862	1	1	1000	591
350.458862	1	2	1000	747
350.458862	1	3	1000	850
350.458862	1	4	1000	828
350.458862	1	5	1000	857
350.458862	1	6	1000	786
350.458862	1	7	1000	843
350.458862	1	8	1000	828
350.458862	1	9	1000	863
350.458862	1	10	1000	787
350.458862	2	0	200	18
350.458862	2	1	200	173
350.458862	2	2	200	190
350.458862	2	3	200	195
350.458862	2	4	200	200
350.458862	2	5	200	200
350.458862	2	6	200	185
350.458862	2	7	200	200
350.458862	2	8	200	190
350.458862	2	9	200	198
350.458862	2	10	200	180
350.458862	2	0	2000	335
350.458862	2	1	2000	1069
350.458862	2	2	2000	1400
350.458862	2	3	2000	1622
350.458862	2	4	2000	1670
350.458862	2	5	2000	1703
350.458862	2	6	2000	1553
350.458862	2	7	2000	1675
350.458862	2	8	2000	1612
350.458862	2	9	2000	1691
350.458862	2	10	2000	1565
350.458862	4	0	400	121
350.458862	4	1	400	332
350.458862	4	2	400	354
350.458862	4	3	400	395
350.458862	4	4	400	385
350.458862	4	5	400	400
350.458862	4	6	400	370
350.458862	4	7	400	400
350.458862	4	8	400	390
350.458862	4	9	400	383
350.458862	4	10	400	379
350.458862	4	0	4000	1230
350.458862	4	1	4000	2038
350.458862	4	2	4000	2619
350.458862	4	3	4000	3183
350.458862	4	4	4000	3228
350.458862	4	5	4000	3360
350.458862	4	6	4000	3108
350.458862	4	7	4000	3359
350.458862	4	8	4000	3295
350.458862	4	9	4000	3249
350.458862	4	10	4000	3225
355.391998	1	0	100	23
355.391998	1	1	100	100
355.391998	1	2	100	90
355.391998	1	3	100	99
355.391998	1	4	100	100
355.391998	1	5	100	100
355.391998	1	6	100	89
355.391998	1	7	100	98
355.391998	1	8	100	100
355.391998	1	9	100	100
355.391998	1	10	100	90
355.391998	1	0	1000	182
355.391998	1	1	1000	613
355.391998	1	2	1000	751
355.391998	1	3	1000	859
355.391998	1	4	1000	829
355.391998	1	5	1000	842
355.391998	1	6	1000	784
355.391998	1	7	1000	759
355.391998	1	8	1000	830
355.391998	1	9	1000	836
355.391998	1	10	1000	783
355.391998	2	0	200	97
355.391998	2	1	200	190
355.391998	2	2	200	190
355.391998	2	3	200	192
355.391998	2	4	200	200
355.391998	2	5	200	199
355.391998	2	6	200	189
355.391998	2	7	200	198
355.391998	2	8	200	195
355.391998	2	9	200	200
355.391998	2	10	200	180
355.391998	2	0	2000	420
355.391998	2	1	2000	1149
355.391998	2	2	2000	1562
355.391998	2	3	2000	1637
355.391998	2	4	2000	1662
355.391998	2	5	2000	1704
355.391998	2	6	2000	1640
355.391998	2	7	2000	1595
355.391998	2	8	2000	1606
355.391998	2	9	2000	1666
355.391998	2	10	2000	1567
355.391998	4	0	400	266
355.391998	4	1	400	379
355.391998	4	2	400	380
355.391998	4	3	400	392
355.391998	4	4	400	395
355.391998	4	5	400	389
355.391998	4	6	400	376
355.391998	4	7	400	397
355.391998	4	8	400	389
355.391998	4	9	400	390
355.391998	4	10	400	380
355.391998	4	0	4000	1131
355.391998	4	1	4000	2618
355.391998	4	2	4000	3179
355.391998	4	3	4000	3314
355.391998	4	4	4000	3269
355.391998	4	5	4000	3320
355.391998	4	6	4000	3285
355.391998	4	7	4000	3257
355.391998	4	8	4000	3126
355.391998	4	9	4000	3315
355.391998	4	10	4000	3228
360.085052	1	0	100	100
360.085052	1	1	100	100
360.085052	1	2	100	89
360.085052	1	3	100	99
360.085052	1	4	100	100
360.085052	1	5	100	100
360.085052	1	6	100	90
360.085052	1	7	100	97
360.085052	1	8	100	100
360.085052	1	9	100	100
360.085052	1	10	100	92
360.085052	1	0	1000	293
360.085052	1	1	1000	734
360.085052	1	2	1000	760
360.085052	1	3	1000	865
360.085052	1	4	1000	829
360.085052	1	5	1000	838
360.085052	1	6	1000	784
360.085052	1	7	1000	767
360.085052	1	8	1000	830
360.085052	1	9	1000	834
360.085052	1	10	1000	779
360.085052	2	0	200	104
360.085052	2	1	200	184
360.085052	2	2	200	189
360.085052	2	3	200	199
360.085052	2	4	200	190
360.085052	2	5	200	200
360.085052	2	6	200	190
360.085052	2	7	200	186
360.085052	2	8	200	200
360.085052	2	9	200	200
360.085052	2	10	200	184
360.085052	2	0	2000	383
360.085052	2	1	2000	1093
360.085052	2	2	2000	1350
360.085052	2	3	2000	1687
360.085052	2	4	2000	1612
360.085052	2	5	2000	1676
360.085052	2	6	2000	1617
360.085052	2	7	2000	1553
360.085052	2	8	2000	1663
360.085052	2	9	2000	1680
360.085052	2	10	2000	1562
360.085052	4	0	400	304
360.085052	4	1	400	374
360.085052	4	2	400	379
360.085052	4	3	400	399
360.085052	4	4	400	384
360.085052	4	5	400	391
360.085052	4	6	400	378
360.085052	4	7	400	386
360.085052	4	8	400	394
360.085052	4	9	400	391
360.085052	4	10	400	383
360.085052	4	0	4000	1276
360.085052	4	1	4000	2656
360.085052	4	2	4000	2965
360.085052	4	3	4000	3372
360.085052	4	4	4000	3215
360.085052	4	5	4000	3289
360.085052	4	6	4000	3160
360.085052	4	7	4000	3212
360.085052	4	8	4000	3289
360.085052	4	9	4000	3318
360.085052	4	10	4000	3226
361.028687	1	0	100	100
361.028687	1	1	100	100
361.028687	1	2	100	89
361.028687	1	3	100	99
361.028687	1	4	100	100
361.028687	1	5	100	100
361.028687	1	6	100	90
361.028687	1	7	100	96
361.028687	1	8	100	100
361.028687	1	9	100	100
361.028687	1	10	100	91
361.028687	1	0	1000	320
361.028687	1	1	1000	765
361.028687	1	2	1000	765
361.028687	1	3	1000	862
361.028687	1	4	1000	829
361.028687	1	5	1000	837
361.028687	1	6	1000	785
361.028687	1	7	1000	768
361.028687	1	8	1000	829
361.028687	1	9	1000	833
361.028687	1	10	1000	782
361.028687	2	0	200	102
361.028687	2	1	200	182
361.028687	2	2	200	189
361.028687	2	3	200	199
361.028687	2	4	200	191
361.028687	2	5	200	200
361.028687	2	6	200	190
361.028687	2	7	200	185
361.028687	2	8	200	200
361.028687	2	9	200	200
361.028687	2	10	200	182
361.028687	2	0	2000	411
361.028687	2	1	2000	1181
361.028687	2	2	2000	1408
361.028687	2	3	2000	1690
361.028687	2	4	2000	1612
361.028687	2	5	2000	1677
361.028687	2	6	2000	1620
361.028687	2	7	2000	1552
361.028687	2	8	2000	1660
361.028687	2	9	2000	1679
361.028687	2	10	2000	1559
361.028687	4	0	400	205
361.028687	4	1	400	375
361.028687	4	2	400	370
361.028687	4	3	400	398
361.028687	4	4	400	389
361.028687	4	5	400	382
361.028687	4	6	400	390
361.028687	4	7	400	387
361.028687	4	8	400	385
361.028687	4	9	400	391
361.028687	4	10	400	383
361.028687	4	0	4000	794
361.028687	4	1	4000	2497
361.028687	4	2	4000	2918
361.028687	4	3	4000	3349
361.028687	4	4	4000	3298
361.028687	4	5	4000	3243
361.028687	4	6	4000	3312
361.028687	4	7	4000	3219
361.028687	4	8	4000	3313
361.028687	4	9	4000	3299
361.028687	4	10	4000	3225
366.401062	1	0	100	1
366.401062	1	1	100	100
366.401062	1	2	100	99
366.401062	1	3	100	91
366.401062	1	4	100	90
366.401062	1	5	100	98
366.401062	1	6	100	100
366.401062	1	7	100	100
366.401062	1	8	100	100
366.401062	1	9	100	100
366.401062	1	10	100	91
366.401062	1	0	1000	159
366.401062	1	1	1000	531
366.401062	1	2	1000	865
366.401062	1	3	1000	781
366.401062	1	4	1000	783
366.401062	1	5	1000	760
366.401062	1	6	1000	831
366.401062	1	7	1000	829
366.401062	1	8	1000	831
366.401062	1	9	1000	859
366.401062	1	10	1000	783
366.401062	2	0	200	30
366.401062	2	1	200	194
366.401062	2	2	200	198
366.401062	2	3	200	190
366.401062	2	4	200	180
366.401062	2	5	200	199
366.401062	2	6	200	200
366.401062	2	7	200	189
366.401062	2	8	200	200
366.401062	2	9	200	200
366.401062	2	10	200	182
366.401062	2	0	2000	426
366.401062	2	1	2000	1089
366.401062	2	2	2000	1705
366.401062	2	3	2000	1613
366.401062	2	4	2000	1566
366.401062	2	5	2000	1597
366.401062	2	6	2000	1666
366.401062	2	7	2000	1613
366.401062	2	8	2000	1664
366.401062	2	9	2000	1704
366.401062	2	10	2000	1563
366.401062	4	0	400	194
366.401062	4	1	400	389
366.401062	4	2	400	380
366.401062	4	3	400	390
366.401062	4	4	400	382
366.401062	4	5	400	379
366.401062	4	6	400	398
366.401062	4	7	400	390
366.401062	4	8	400	387
366.401062	4	9	400	390
366.401062	4	10	400	383
366.401062	4	0	4000	1126
366.401062	4	1	4000	2530
366.401062	4	2	4000	3257
366.401062	4	3	4000	3277
366.401062	4	4	4000	3252
366.401062	4	5	4000	3164
366.401062	4	6	4000	3359
366.401062	4	7	4000	3279
366.401062	4	8	4000	3206
366.401062	4	9	4000	3321
366.401062	4	10	4000	3229
370.022247	1	0	100	8
370.022247	1	1	100	100
370.022247	1	2	100	99
370.022247	1	3	100	91
370.022247	1	4	100	90
370.022247	1	5	100	96
370.022247	1	6	100	100
370.022247	1	7	100	100
370.022247	1	8	100	100
370.022247	1	9	100	100
370.022247	1	10	100	94
370.022247	1	0	1000	166
370.022247	1	1	1000	672
370.022247	1	2	1000	860
370.022247	1	3	1000	784
370.022247	1	4	1000	785
370.022247	1	5	1000	768
370.022247	1	6	1000	834
370.022247	1	7	1000	829
370.022247	1	8	1000	830
370.022247	1	9	1000	842
370.022247	1	10	1000	775
370.022247	2	0	200	108
370.022247	2	1	200	194
370.022247	2	2	200	198
370.022247	2	3	200	192
370.022247	2	4	200	180
370.022247	2	5	200	195
370.022247	2	6	200	200
370.022247	2	7	200	190
370.022247	2	8	200	200
370.022247	2	9	200	198
370.022247	2	10	200	188
370.022247	2	0	2000	535
370.022247	2	1	2000	1325
370.022247	2	2	2000	1707
370.022247	2	3	2000	1612
370.022247	2	4	2000	1569
370.022247	2	5	2000	1604
370.022247	2	6	2000	1671
370.022247	2	7	2000	1614
370.022247	2	8	2000	1660
370.022247	2	9	2000	1704
370.022247	2	10	2000	1550
370.022247	4	0	400	308
370.022247	4	1	400	387
370.022247	4	2	400	384
370.022247	4	3	400	391
370.022247	4	4	400	377
370.022247	4	5	400	383
370.022247	4	6	400	393
370.022247	4	7	400	387
370.022247	4	8	400	393
370.022247	4	9	400	388
370.022247	4	10	400	383
370.022247	4	0	4000	1661
370.022247	4	1	4000	2945
370.022247	4	2	4000	3260
370.022247	4	3	4000	3273
370.022247	4	4	4000	3164
370.022247	4	5	4000	3152
370.022247	4	6	4000	3279
370.022247	4	7	4000	3204
370.022247	4	8	4000	3268
370.022247	4	9	4000	3317
370.022247	4	10	4000	3063
370.085083	1	0	100	9
370.085083	1	1	100	100
370.085083	1	2	100	99
370.085083	1	3	100	91
370.085083	1	4	100	90
370.085083	1	5	100	95
370.085083	1	6	100	100
370.085083	1	7	100	100
370.085083	1	8	100	100
370.085083	1	9	100	100
370.085083	1	10	100	94
370.085083	1	0	1000	167
370.085083	1	1	1000	673
370.085083	1	2	1000	859
370.085083	1	3	1000	780
370.085083	1	4	1000	785
370.085083	1	5	1000	768
370.085083	1	6	1000	835
370.085083	1	7	1000	828
370.085083	1	8	1000	829
370.085083	1	9	1000	841
370.085083	1	10	1000	773
370.085083	2	0	200	109
370.085083	2	1	200	193
370.085083	2	2	200	198
370.085083	2	3	200	191
370.085083	2	4	200	180
370.085083	2	5	200	196
370.085083	2	6	200	200
370.085083	2	7	200	190
370.085083	2	8	200	200
370.085083	2	9	200	199
370.085083	2	10	200	190
370.085083	2	0	2000	542
370.085083	2	1	2000	1336
370.085083	2	2	2000	1707
370.085083	2	3	2000	1611
370.085083	2	4	2000	1570
370.085083	2	5	2000	1601
370.085083	2	6	2000	1671
370.085083	2	7	2000	1612
370.085083	2	8	2000	1659
370.085083	2	9	2000	1703
370.085083	2	10	2000	1548
370.085083	4	0	400	309
370.085083	4	1	400	389
370.085083	4	2	400	383
370.085083	4	3	400	391
370.085083	4	4	400	376
370.085083	4	5	400	384
370.085083	4	6	400	393
370.085083	4	7	400	387
370.085083	4	8	400	393
370.085083	4	9	400	388
370.085083	4	10	400	382
370.085083	4	0	4000	1667
370.085083	4	1	4000	2960
370.085083	4	2	4000	3265
370.085083	4	3	4000	3278
370.085083	4	4	4000	3164
370.085083	4	5	4000	3151
370.085083	4	6	4000	3281
370.085083	4	7	4000	3207
370.085083	4	8	4000	3269
370.085083	4	9	4000	3319
370.085083	4	10	4000	3065
373.795746	1	0	100	11
373.795746	1	1	100	100
373.795746	1	2	100	100
373.795746	1	3	100	91
373.795746	1	4	100	90
373.795746	1	5	100	95
373.795746	1	6	100	100
373.795746	1	7	100	100
373.795746	1	8	100	100
373.795746	1	9	100	100
373.795746	1	10	100	95
373.795746	1	0	1000	171
373.795746	1	1	1000	696
373.795746	1	2	1000	856
373.795746	1	3	1000	782
373.795746	1	4	1000	784
373.795746	1	5	1000	769
373.795746	1	6	1000	836
373.795746	1	7	1000	831
373.795746	1	8	1000	831
373.795746	1	9	1000	840
373.795746	1	10	1000	772
373.795746	2	0	200	12
373.795746	2	1	200	199
373.795746	2	2	200	190
373.795746	2	3	200	191
373.795746	2	4	200	190
373.795746	2	5	200	191
373.795746	2	6	200	191
373.795746	2	7	200	200
373.795746	2	8	200	200
373.795746	2	9	200	192
373.795746	2	10	200	189
373.795746	2	0	2000	251
373.795746	2	1	2000	1148
373.795746	2	2	2000	1627
373.795746	2	3	2000	1618
373.795746	2	4	2000	1613
373.795746	2	5	2000	1540
373.795746	2	6	2000	1617
373.795746	2	7	2000	1660
373.795746	2	8	2000	1661
373.795746	2	9	2000	1620
373.795746	2	10	2000	1547
373.795746	4	0	400	115
373.795746	4	1	400	395
373.795746	4	2	400	382
373.795746	4	3	400	381
373.795746	4	4	400	378
373.795746	4	5	400	388
373.795746	4	6	400	392
373.795746	4	7	400	392
373.795746	4	8	400	397
373.795746	4	9	400	384
373.795746	4	10	400	373
373.795746	4	0	4000	1059
373.795746	4	1	4000	2540
373.795746	4	2	4000	3161
373.795746	4	3	4000	3233
373.795746	4	4	4000	3164
373.795746	4	5	4000	3135
373.795746	4	6	4000	3273
373.795746	4	7	4000	3273
373.795746	4	8	4000	3392
373.795746	4	9	4000	3235
373.795746	4	10	4000	3105
378.319885	1	0	100	77
378.319885	1	1	100	100
378.319885	1	2	100	100
378.319885	1	3	100	92
378.319885	1	4	100	90
378.319885	1	5	100	94
378.319885	1	6	100	100
378.319885	1	7	100	100
378.319885	1	8	100	100
378.319885	1	9	100	100
378.319885	1	10	100	96
378.319885	1	0	1000	285
378.319885	1	1	1000	770
378.319885	1	2	1000	855
378.319885	1	3	1000	780
378.319885	1	4	1000	782
378.319885	1	5	1000	771
378.319885	1	6	1000	840
378.319885	1	7	1000	829
378.319885	1	8	1000	829
378.319885	1	9	1000	836
378.319885	1	10	1000	766
378.319885	2	0	200	177
378.319885	2	1	200	193
378.319885	2	2	200	200
378.319885	2	3	200	192
378.319885	2	4	200	179
378.319885	2	5	200	195
378.319885	2	6	200	200
378.319885	2	7	200	191
378.319885	2	8	200	200
378.319885	2	9	200	198
378.319885	2	10	200	192
378.319885	2	0	2000	958
378.319885	2	1	2000	1548
378.319885	2	2	2000	1713
378.319885	2	3	2000	1611
378.319885	2	4	2000	1571
378.319885	2	5	2000	1603
378.319885	2	6	2000	1676
378.319885	2	7	2000	1612
378.319885	2	8	2000	1658
378.319885	2	9	2000	1601
378.319885	2	10	2000	1536
378.319885	4	0	400	248
378.319885	4	1	400	394
378.319885	4	2	400	382
378.319885	4	3	400	382
378.319885	4	4	400	371
378.319885	4	5	400	395
378.319885	4	6	400	390
378.319885	4	7	400	390
378.319885	4	8	400	400
378.319885	4	9	400	389
378.319885	4	10	400	373
378.319885	4	0	4000	1312
378.319885	4	1	4000	2950
378.319885	4	2	4000	3261
378.319885	4	3	4000	3250
378.319885	4	4	4000	3173
378.319885	4	5	4000	3293
378.319885	4	6	4000	3290
378.319885	4	7	4000	3303
378.319885	4	8	4000	3333
378.319885	4	9	4000	3218
378.319885	4	10	4000	3103
380.085144	1	0	100	100
380.085144	1	1	100	100
380.085144	1	2	100	100
380.085144	1	3	100	93
380.085144	1	4	100	90
380.085144	1	5	100	94
380.085144	1	6	100	100
380.085144	1	7	100	100
380.085144	1	8	100	100
380.085144	1	9	100	100
380.085144	1	10	100	96
380.085144	1	0	1000	373
380.085144	1	1	1000	831
380.085144	1	2	1000	854
380.085144	1	3	1000	780
380.085144	1	4	1000	785
380.085144	1	5	1000	772
380.085144	1	6	1000	841
380.085144	1	7	1000	830
380.085144	1	8	1000	829
380.085144	1	9	1000	835
380.085144	1	10	1000	765
380.085144	2	0	200	200
380.085144	2	1	200	194
380.085144	2	2	200	200
380.085144	2	3	200	193
380.085144	2	4	200	177
380.085144	2	5	200	195
380.085144	2	6	200	200
380.085144	2	7	200	191
380.085144	2	8	200	200
380.085144	2	9	200	195
380.085144	2	10	200	194
380.085144	2	0	2000	1085
380.085144	2	1	2000	1607
380.085144	2	2	2000	1711
380.085144	2	3	2000	1609
380.085144	2	4	2000	1571
380.085144	2	5	2000	1605
380.085144	2	6	2000	1680
380.085144	2	7	2000	1612
380.085144	2	8	2000	1659
380.085144	2	9	2000	1601
380.085144	2	10	2000	1529
380.085144	4	0	400	306
380.085144	4	1	400	394
380.085144	4	2	400	387
380.085144	4	3	400	382
380.085144	4	4	400	370
380.085144	4	5	400	395
380.085144	4	6	400	390
380.085144	4	7	400	392
380.085144	4	8	400	400
380.085144	4	9	400	390
380.085144	4	10	400	371
380.085144	4	0	4000	1586
380.085144	4	1	4000	3137
380.085144	4	2	4000	3256
380.085144	4	3	4000	3244
380.085144	4	4	4000	3178
380.085144	4	5	4000	3306
380.085144	4	6	4000	3301
380.085144	4	7	4000	3296
380.085144	4	8	4000	3328
380.085144	4	9	4000	3227
380.085144	4	10	4000	3099
381.893860	1	0	100	100
381.893860	1	1	100	100
381.893860	1	2	100	100
381.893860	1	3	100	92
381.893860	1	4	100	89
381.893860	1	5	100	94
381.893860	1	6	100	100
381.893860	1	7	100	100
381.893860	1	8	100	100
381.893860	1	9	100	100
381.893860	1	10	100	100
381.893860	1	0	1000	325
381.893860	1	1	1000	822
381.893860	1	2	1000	854
381.893860	1	3	1000	779
381.893860	1	4	1000	785
381.893860	1	5	1000	776
381.893860	1	6	1000	846
381.893860	1	7	1000	831
381.893860	1	8	1000	829
381.893860	1	9	1000	834
381.893860	1	10	1000	861
381.893860	2	0	200	107
381.893860	2	1	200	200
381.893860	2	2	200	190
381.893860	2	3	200	192
381.893860	2	4	200	189
381.893860	2	5	200	187
381.893860	2	6	200	194
381.893860	2	7	200	200
381.893860	2	8	200	200
381.893860	2	9	200	190
381.893860	2	10	200	197
381.893860	2	0	2000	418
381.893860	2	1	2000	1454
381.893860	2	2	2000	1636
381.893860	2	3	2000	1613
381.893860	2	4	2000	1616
381.893860	2	5	2000	1551
381.893860	2	6	2000	1623
381.893860	2	7	2000	1660
381.893860	2	8	2000	1664
381.893860	2	9	2000	1617
381.893860	2	10	2000	1722
381.893860	4	0	400	208
381.893860	4	1	400	401
381.893860	4	2	400	377
381.893860	4	3	400	382
381.893860	4	4	400	380
381.893860	4	5	400	383
381.893860	4	6	400	384
381.893860	4	7	400	400
381.893860	4	8	400	400
381.893860	4	9	400	385
381.893860	4	10	400	380
381.893860	4	0	4000	1122
381.893860	4	1	4000	3001
381.893860	4	2	4000	3286
381.893860	4	3	4000	3240
381.893860	4	4	4000	3226
381.893860	4	5	4000	3276
381.893860	4	6	4000	3239
381.893860	4	7	4000	3327
381.893860	4	8	4000	3327
381.893860	4	9	4000	3135
381.893860	4	10	4000	3289
385.673553	1	0	100	2
385.673553	1	1	100	100
385.673553	1	2	100	100
385.673553	1	3	100	100
385.673553	1	4	100	100
385.673553	1	5	100	100
385.673553	1	6	100	100
385.673553	1	7	100	100
385.673553	1	8	100	100
385.673553	1	9	100	100
385.673553	1	10	100	100
385.673553	1	0	1000	85
385.673553	1	1	1000	493
385.673553	1	2	1000	828
385.673553	1	3	1000	830
385.673553	1	4	1000	830
385.673553	1	5	1000	832
385.673553	1	6	1000	834
385.673553	1	7	1000	834
385.673553	1	8	1000	839
385.673553	1	9	1000	844
385.673553	1	10	1000	852
385.673553	2	0	200	32
385.673553	2	1	200	198
385.673553	2	2	200	190
385.673553	2	3	200	200
385.673553	2	4	200	200
385.673553	2	5	200	194
385.673553	2	6	200	194
385.673553	2	7	200	200
385.673553	2	8	200	200
385.673553	2	9	200	189
385.673553	2	10	200	200
385.673553	2	0	2000	211
385.673553	2	1	2000	1172
385.673553	2	2	2000	1615
385.673553	2	3	2000	1665
385.673553	2	4	2000	1661
385.673553	2	5	2000	1610
385.673553	2	6	2000	1608
385.673553	2	7	2000	1665
385.673553	2	8	2000	1674
385.673553	2	9	2000	1629
385.673553	2	10	2000	1704
385.673553	4	0	400	232
385.673553	4	1	400	399
385.673553	4	2	400	369
385.673553	4	3	400	398
385.673553	4	4	400	400
385.673553	4	5	400	390
385.673553	4	6	400	376
385.673553	4	7	400	394
385.673553	4	8	400	400
385.673553	4	9	400	382
385.673553	4	10	400	388
385.673553	4	0	4000	1705
385.673553	4	1	4000	2875
385.673553	4	2	4000	3183
385.673553	4	3	4000	3261
385.673553	4	4	4000	3318
385.673553	4	5	4000	3213
385.673553	4	6	4000	3169
385.673553	4	7	4000	3271
385.673553	4	8	4000	3336
385.673553	4	9	4000	3237
385.673553	4	10	4000	3251
389.561340	1	0	100	1
389.561340	1	1	100	100
389.561340	1	2	100	100
389.561340	1	3	100	100
389.561340	1	4	100	100
389.561340	1	5	100	100
389.561340	1	6	100	100
389.561340	1	7	100	100
389.561340	1	8	100	100
389.561340	1	9	100	100
389.561340	1	10	100	100
389.561340	1	0	1000	92
389.561340	1	1	1000	612
389.561340	1	2	1000	828
389.561340	1	3	1000	829
389.561340	1	4	1000	830
389.561340	1	5	1000	831
389.561340	1	6	1000	832
389.561340	1	7	1000	832
389.561340	1	8	1000	833
389.561340	1	9	1000	833
389.561340	1	10	1000	834
389.561340	2	0	200	74
389.561340	2	1	200	198
389.561340	2	2	200	191
389.561340	2	3	200	200
389.561340	2	4	200	200
389.561340	2	5	200	191
389.561340	2	6	200	197
389.561340	2	7	200	200
389.561340	2	8	200	200
389.561340	2	9	200	190
389.561340	2	10	200	200
389.561340	2	0	2000	371
389.561340	2	1	2000	1320
389.561340	2	2	2000	1613
389.561340	2	3	2000	1664
389.561340	2	4	2000	1662
389.561340	2	5	2000	1613
389.561340	2	6	2000	1597
389.561340	2	7	2000	1660
389.561340	2	8	2000	1685
389.561340	2	9	2000	1618
389.561340	2	10	2000	1674
389.561340	4	0	400	83
389.561340	4	1	400	399
389.561340	4	2	400	384
389.561340	4	3	400	382
389.561340	4	4	400	386
389.561340	4	5	400	387
389.561340	4	6	400	397
389.561340	4	7	400	400
389.561340	4	8	400	394
389.561340	4	9	400	378
389.561340	4	10	400	394
389.561340	4	0	4000	738
389.561340	4	1	4000	2709
389.561340	4	2	4000	3239
389.561340	4	3	4000	3225
389.561340	4	4	4000	3214
389.561340	4	5	4000	3215
389.561340	4	6	4000	3265
389.561340	4	7	4000	3324
389.561340	4	8	4000	3283
389.561340	4	9	4000	3239
389.561340	4	10	4000	3201
390.085175	1	0	100	100
390.085175	1	1	100	100
390.085175	1	2	100	100
390.085175	1	3	100	95
390.085175	1	4	100	89
390.085175	1	5	100	91
390.085175	1	6	100	97
390.085175	1	7	100	100
390.085175	1	8	100	100
390.085175	1	9	100	100
390.085175	1	10	100	100
390.085175	1	0	1000	625
390.085175	1	1	1000	831
390.085175	1	2	1000	847
390.085175	1	3	1000	773
390.085175	1	4	1000	785
390.085175	1	5	1000	783
390.085175	1	6	1000	760
390.085175	1	7	1000	834
390.085175	1	8	1000	829
390.085175	1	9	1000	829
390.085175	1	10	1000	836
390.085175	2	0	200	199
390.085175	2	1	200	198
390.085175	2	2	200	190
390.085175	2	3	200	195
390.085175	2	4	200	190
390.085175	2	5	200	183
390.085175	2	6	200	196
390.085175	2	7	200	200
390.085175	2	8	200	199
390.085175	2	9	200	189
390.085175	2	10	200	200
390.085175	2	0	2000	938
390.085175	2	1	2000	1560
390.085175	2	2	2000	1629
390.085175	2	3	2000	1606
390.085175	2	4	2000	1614
390.085175	2	5	2000	1560
390.085175	2	6	2000	1522
390.085175	2	7	2000	1664
390.085175	2	8	2000	1685
390.085175	2	9	2000	1613
390.085175	2	10	2000	1669
390.085175	4	0	400	218
390.085175	4	1	400	398
390.085175	4	2	400	384
390.085175	4	3	400	375
390.085175	4	4	400	374
390.085175	4	5	400	376
390.085175	4	6	400	395
390.085175	4	7	400	400
390.085175	4	8	400	394
390.085175	4	9	400	379
390.085175	4	10	400	393
390.085175	4	0	4000	1320
390.085175	4	1	4000	2958
390.085175	4	2	4000	3256
390.085175	4	3	4000	3171
390.085175	4	4	4000	3167
390.085175	4	5	4000	3168
390.085175	4	6	4000	3194
390.085175	4	7	4000	3330
390.085175	4	8	4000	3290
390.085175	4	9	4000	3233
390.085175	4	10	4000	3193
392.944489	1	0	100	100
392.944489	1	1	100	100
392.944489	1	2	100	100
392.944489	1	3	100	96
392.944489	1	4	100	90
392.944489	1	5	100	90
392.944489	1	6	100	95
392.944489	1	7	100	100
